Trial ID,Preplanner,Replanner,Connectivity,Mission,Data Processing,Date,in_testing,in_rq1,in_rq2,in_yearly,in_full,calcBoundsOpt
933,Centralized-MILP_priority,None,GS,Urgency,Ground,2018-02-15,False,False,False,False,True,0
934,Centralized-MILP_priority,None,GS,Urgency,Ground,2018-05-15,False,False,False,False,True,0
935,Centralized-MILP_priority,None,GS,Urgency,Ground,2018-08-10,False,False,False,False,True,0
936,Centralized-MILP_priority,None,GS,Urgency,Ground,2018-11-10,False,False,False,False,True,0
937,Centralized-MILP_priority,None,GS,Urgency,Ground,2019-05-15,False,False,False,True,True,0
938,Centralized-MILP_priority,None,GS,Urgency,Ground,2019-08-10,False,False,False,True,True,0
939,Centralized-MILP_priority,None,GS,Urgency,Ground,2019-11-10,False,False,False,True,True,0
940,Centralized-MILP_priority,None,GS,Urgency,Onboard,2018-02-15,False,False,False,False,True,0
941,Centralized-MILP_priority,None,GS,Urgency,Onboard,2018-05-15,False,False,False,False,True,0
942,Centralized-MILP_priority,None,GS,Urgency,Onboard,2018-08-10,False,False,False,False,True,0
943,Centralized-MILP_priority,None,GS,Urgency,Onboard,2018-11-10,False,False,False,False,True,0
944,Centralized-MILP_priority,None,GS,Urgency,Onboard,2019-05-15,False,False,False,True,True,0
945,Centralized-MILP_priority,None,GS,Urgency,Onboard,2019-08-10,False,False,False,True,True,0
946,Centralized-MILP_priority,None,GS,Urgency,Onboard,2019-11-10,False,False,False,True,True,0
947,Centralized-MILP_priority,None,GS,Urgency,Instant,2018-02-15,False,False,False,False,True,0
948,Centralized-MILP_priority,None,GS,Urgency,Instant,2018-05-15,False,False,False,False,True,0
949,Centralized-MILP_priority,None,GS,Urgency,Instant,2018-08-10,False,False,False,False,True,0
950,Centralized-MILP_priority,None,GS,Urgency,Instant,2018-11-10,False,False,False,False,True,0
951,Centralized-MILP_priority,None,GS,Urgency,Instant,2019-05-15,False,False,False,True,True,0
952,Centralized-MILP_priority,None,GS,Urgency,Instant,2019-08-10,False,False,False,True,True,0
953,Centralized-MILP_priority,None,GS,Urgency,Instant,2019-11-10,False,False,False,True,True,0
954,Centralized-MILP_priority,None,Interconstellation,Co-observations,Ground,2018-02-15,False,False,False,False,True,0
955,Centralized-MILP_priority,None,Interconstellation,Co-observations,Ground,2018-05-15,False,False,False,False,True,0
956,Centralized-MILP_priority,None,Interconstellation,Co-observations,Ground,2018-08-10,False,False,False,False,True,0
957,Centralized-MILP_priority,None,Interconstellation,Co-observations,Ground,2018-11-10,False,False,False,False,True,0
958,Centralized-MILP_priority,None,Interconstellation,Co-observations,Ground,2019-05-15,False,False,False,True,True,0
959,Centralized-MILP_priority,None,Interconstellation,Co-observations,Ground,2019-08-10,False,False,False,True,True,0
960,Centralized-MILP_priority,None,Interconstellation,Co-observations,Ground,2019-11-10,False,False,False,True,True,0
961,Centralized-MILP_priority,None,Interconstellation,Co-observations,Onboard,2018-02-15,False,False,False,False,True,0
962,Centralized-MILP_priority,None,Interconstellation,Co-observations,Onboard,2018-05-15,False,False,False,False,True,0
963,Centralized-MILP_priority,None,Interconstellation,Co-observations,Onboard,2018-08-10,False,False,False,False,True,0
964,Centralized-MILP_priority,None,Interconstellation,Co-observations,Onboard,2018-11-10,False,False,False,False,True,0
965,Centralized-MILP_priority,None,Interconstellation,Co-observations,Onboard,2019-05-15,False,False,False,True,True,0
966,Centralized-MILP_priority,None,Interconstellation,Co-observations,Onboard,2019-08-10,False,False,False,True,True,0
967,Centralized-MILP_priority,None,Interconstellation,Co-observations,Onboard,2019-11-10,False,False,False,True,True,0
968,Centralized-MILP_priority,None,Interconstellation,Co-observations,Instant,2018-02-15,False,False,False,False,True,0
969,Centralized-MILP_priority,None,Interconstellation,Co-observations,Instant,2018-05-15,False,False,False,False,True,0
970,Centralized-MILP_priority,None,Interconstellation,Co-observations,Instant,2018-08-10,False,False,False,False,True,0
971,Centralized-MILP_priority,None,Interconstellation,Co-observations,Instant,2018-11-10,False,False,False,False,True,0
972,Centralized-MILP_priority,None,Interconstellation,Co-observations,Instant,2019-05-15,False,False,False,True,True,0
973,Centralized-MILP_priority,None,Interconstellation,Co-observations,Instant,2019-08-10,False,False,False,True,True,0
974,Centralized-MILP_priority,None,Interconstellation,Co-observations,Instant,2019-11-10,False,False,False,True,True,0
975,Centralized-MILP_priority,None,Interconstellation,Revisits,Ground,2018-02-15,False,False,False,False,True,0
976,Centralized-MILP_priority,None,Interconstellation,Revisits,Ground,2018-05-15,False,False,False,False,True,0
977,Centralized-MILP_priority,None,Interconstellation,Revisits,Ground,2018-08-10,False,False,False,False,True,0
978,Centralized-MILP_priority,None,Interconstellation,Revisits,Ground,2018-11-10,False,False,False,False,True,0
979,Centralized-MILP_priority,None,Interconstellation,Revisits,Ground,2019-05-15,False,False,False,True,True,0
980,Centralized-MILP_priority,None,Interconstellation,Revisits,Ground,2019-08-10,False,False,False,True,True,0
981,Centralized-MILP_priority,None,Interconstellation,Revisits,Ground,2019-11-10,False,False,False,True,True,0
982,Centralized-MILP_priority,None,Interconstellation,Revisits,Onboard,2018-02-15,False,False,False,False,True,0
983,Centralized-MILP_priority,None,Interconstellation,Revisits,Onboard,2018-05-15,False,False,False,False,True,0
984,Centralized-MILP_priority,None,Interconstellation,Revisits,Onboard,2018-08-10,False,False,False,False,True,0
985,Centralized-MILP_priority,None,Interconstellation,Revisits,Onboard,2018-11-10,False,False,False,False,True,0
986,Centralized-MILP_priority,None,Interconstellation,Revisits,Onboard,2019-05-15,False,False,False,True,True,0
987,Centralized-MILP_priority,None,Interconstellation,Revisits,Onboard,2019-08-10,False,False,False,True,True,0
988,Centralized-MILP_priority,None,Interconstellation,Revisits,Onboard,2019-11-10,False,False,False,True,True,0
989,Centralized-MILP_priority,None,Interconstellation,Revisits,Instant,2018-02-15,False,False,False,False,True,0
990,Centralized-MILP_priority,None,Interconstellation,Revisits,Instant,2018-05-15,False,False,False,False,True,0
991,Centralized-MILP_priority,None,Interconstellation,Revisits,Instant,2018-08-10,False,False,False,False,True,0
992,Centralized-MILP_priority,None,Interconstellation,Revisits,Instant,2018-11-10,False,False,False,False,True,0
993,Centralized-MILP_priority,None,Interconstellation,Revisits,Instant,2019-05-15,False,False,False,True,True,0
994,Centralized-MILP_priority,None,Interconstellation,Revisits,Instant,2019-08-10,False,False,False,True,True,0
995,Centralized-MILP_priority,None,Interconstellation,Revisits,Instant,2019-11-10,False,False,False,True,True,0
996,Centralized-MILP_priority,None,Interconstellation,Urgency,Ground,2018-02-15,False,False,False,False,True,0
997,Centralized-MILP_priority,None,Interconstellation,Urgency,Ground,2018-05-15,False,False,False,False,True,0
998,Centralized-MILP_priority,None,Interconstellation,Urgency,Ground,2018-08-10,False,False,False,False,True,0
999,Centralized-MILP_priority,None,Interconstellation,Urgency,Ground,2018-11-10,False,False,False,False,True,0
1000,Centralized-MILP_priority,None,Interconstellation,Urgency,Ground,2019-05-15,False,False,False,True,True,0
1001,Centralized-MILP_priority,None,Interconstellation,Urgency,Ground,2019-08-10,False,False,False,True,True,0
1002,Centralized-MILP_priority,None,Interconstellation,Urgency,Ground,2019-11-10,False,False,False,True,True,0
1003,Centralized-MILP_priority,None,Interconstellation,Urgency,Onboard,2018-02-15,False,False,False,False,True,0
1004,Centralized-MILP_priority,None,Interconstellation,Urgency,Onboard,2018-05-15,False,False,False,False,True,0
1005,Centralized-MILP_priority,None,Interconstellation,Urgency,Onboard,2018-08-10,False,False,False,False,True,0
1006,Centralized-MILP_priority,None,Interconstellation,Urgency,Onboard,2018-11-10,False,False,False,False,True,0
1007,Centralized-MILP_priority,None,Interconstellation,Urgency,Onboard,2019-05-15,False,False,False,True,True,0
1008,Centralized-MILP_priority,None,Interconstellation,Urgency,Onboard,2019-08-10,False,False,False,True,True,0
1009,Centralized-MILP_priority,None,Interconstellation,Urgency,Onboard,2019-11-10,False,False,False,True,True,0
1010,Centralized-MILP_priority,None,Interconstellation,Urgency,Instant,2018-02-15,False,False,False,False,True,0
1011,Centralized-MILP_priority,None,Interconstellation,Urgency,Instant,2018-05-15,False,False,False,False,True,0
1012,Centralized-MILP_priority,None,Interconstellation,Urgency,Instant,2018-08-10,False,False,False,False,True,0
1013,Centralized-MILP_priority,None,Interconstellation,Urgency,Instant,2018-11-10,False,False,False,False,True,0
1014,Centralized-MILP_priority,None,Interconstellation,Urgency,Instant,2019-05-15,False,False,False,True,True,0
1015,Centralized-MILP_priority,None,Interconstellation,Urgency,Instant,2019-08-10,False,False,False,True,True,0
1016,Centralized-MILP_priority,None,Interconstellation,Urgency,Instant,2019-11-10,False,False,False,True,True,0
1017,Centralized-MILP_priority,None,Intraconstellation,Co-observations,Ground,2018-02-15,False,False,False,False,True,0
1018,Centralized-MILP_priority,None,Intraconstellation,Co-observations,Ground,2018-05-15,False,False,False,False,True,0
1019,Centralized-MILP_priority,None,Intraconstellation,Co-observations,Ground,2018-08-10,False,False,False,False,True,0
1020,Centralized-MILP_priority,None,Intraconstellation,Co-observations,Ground,2018-11-10,False,False,False,False,True,0
1021,Centralized-MILP_priority,None,Intraconstellation,Co-observations,Ground,2019-05-15,False,False,False,True,True,0
1022,Centralized-MILP_priority,None,Intraconstellation,Co-observations,Ground,2019-08-10,False,False,False,True,True,0
1023,Centralized-MILP_priority,None,Intraconstellation,Co-observations,Ground,2019-11-10,False,False,False,True,True,0
1024,Centralized-MILP_priority,None,Intraconstellation,Co-observations,Onboard,2018-02-15,False,False,False,False,True,0
1025,Centralized-MILP_priority,None,Intraconstellation,Co-observations,Onboard,2018-05-15,False,False,False,False,True,0
1026,Centralized-MILP_priority,None,Intraconstellation,Co-observations,Onboard,2018-08-10,False,False,False,False,True,0
1027,Centralized-MILP_priority,None,Intraconstellation,Co-observations,Onboard,2018-11-10,False,False,False,False,True,0
1028,Centralized-MILP_priority,None,Intraconstellation,Co-observations,Onboard,2019-05-15,False,False,False,True,True,0
1029,Centralized-MILP_priority,None,Intraconstellation,Co-observations,Onboard,2019-08-10,False,False,False,True,True,0
1030,Centralized-MILP_priority,None,Intraconstellation,Co-observations,Onboard,2019-11-10,False,False,False,True,True,0
1031,Centralized-MILP_priority,None,Intraconstellation,Co-observations,Instant,2018-02-15,False,False,False,False,True,0
1032,Centralized-MILP_priority,None,Intraconstellation,Co-observations,Instant,2018-05-15,False,False,False,False,True,0
1033,Centralized-MILP_priority,None,Intraconstellation,Co-observations,Instant,2018-08-10,False,False,False,False,True,0
1034,Centralized-MILP_priority,None,Intraconstellation,Co-observations,Instant,2018-11-10,False,False,False,False,True,0
1035,Centralized-MILP_priority,None,Intraconstellation,Co-observations,Instant,2019-05-15,False,False,False,True,True,0
1036,Centralized-MILP_priority,None,Intraconstellation,Co-observations,Instant,2019-08-10,False,False,False,True,True,0
1037,Centralized-MILP_priority,None,Intraconstellation,Co-observations,Instant,2019-11-10,False,False,False,True,True,0
1038,Centralized-MILP_priority,None,Intraconstellation,Revisits,Ground,2018-02-15,False,False,False,False,True,0
1039,Centralized-MILP_priority,None,Intraconstellation,Revisits,Ground,2018-05-15,False,False,False,False,True,0
1040,Centralized-MILP_priority,None,Intraconstellation,Revisits,Ground,2018-08-10,False,False,False,False,True,0
1041,Centralized-MILP_priority,None,Intraconstellation,Revisits,Ground,2018-11-10,False,False,False,False,True,0
1042,Centralized-MILP_priority,None,Intraconstellation,Revisits,Ground,2019-05-15,False,False,False,True,True,0
1043,Centralized-MILP_priority,None,Intraconstellation,Revisits,Ground,2019-08-10,False,False,False,True,True,0
1044,Centralized-MILP_priority,None,Intraconstellation,Revisits,Ground,2019-11-10,False,False,False,True,True,0
1045,Centralized-MILP_priority,None,Intraconstellation,Revisits,Onboard,2018-02-15,False,False,False,False,True,0
1046,Centralized-MILP_priority,None,Intraconstellation,Revisits,Onboard,2018-05-15,False,False,False,False,True,0
1047,Centralized-MILP_priority,None,Intraconstellation,Revisits,Onboard,2018-08-10,False,False,False,False,True,0
1048,Centralized-MILP_priority,None,Intraconstellation,Revisits,Onboard,2018-11-10,False,False,False,False,True,0
1049,Centralized-MILP_priority,None,Intraconstellation,Revisits,Onboard,2019-05-15,False,False,False,True,True,0
1050,Centralized-MILP_priority,None,Intraconstellation,Revisits,Onboard,2019-08-10,False,False,False,True,True,0
1051,Centralized-MILP_priority,None,Intraconstellation,Revisits,Onboard,2019-11-10,False,False,False,True,True,0
1052,Centralized-MILP_priority,None,Intraconstellation,Revisits,Instant,2018-02-15,False,False,False,False,True,0
1053,Centralized-MILP_priority,None,Intraconstellation,Revisits,Instant,2018-05-15,False,False,False,False,True,0
1054,Centralized-MILP_priority,None,Intraconstellation,Revisits,Instant,2018-08-10,False,False,False,False,True,0
1055,Centralized-MILP_priority,None,Intraconstellation,Revisits,Instant,2018-11-10,False,False,False,False,True,0
1056,Centralized-MILP_priority,None,Intraconstellation,Revisits,Instant,2019-05-15,False,False,False,True,True,0
1057,Centralized-MILP_priority,None,Intraconstellation,Revisits,Instant,2019-08-10,False,False,False,True,True,0
1058,Centralized-MILP_priority,None,Intraconstellation,Revisits,Instant,2019-11-10,False,False,False,True,True,0
1059,Centralized-MILP_priority,None,Intraconstellation,Urgency,Ground,2018-02-15,False,False,False,False,True,0
1060,Centralized-MILP_priority,None,Intraconstellation,Urgency,Ground,2018-05-15,False,False,False,False,True,0
1061,Centralized-MILP_priority,None,Intraconstellation,Urgency,Ground,2018-08-10,False,False,False,False,True,0
1062,Centralized-MILP_priority,None,Intraconstellation,Urgency,Ground,2018-11-10,False,False,False,False,True,0
1063,Centralized-MILP_priority,None,Intraconstellation,Urgency,Ground,2019-05-15,False,False,False,True,True,0
1064,Centralized-MILP_priority,None,Intraconstellation,Urgency,Ground,2019-08-10,False,False,False,True,True,0
1065,Centralized-MILP_priority,None,Intraconstellation,Urgency,Ground,2019-11-10,False,False,False,True,True,0
1066,Centralized-MILP_priority,None,Intraconstellation,Urgency,Onboard,2018-02-15,False,False,False,False,True,0
1067,Centralized-MILP_priority,None,Intraconstellation,Urgency,Onboard,2018-05-15,False,False,False,False,True,0
1068,Centralized-MILP_priority,None,Intraconstellation,Urgency,Onboard,2018-08-10,False,False,False,False,True,0
1069,Centralized-MILP_priority,None,Intraconstellation,Urgency,Onboard,2018-11-10,False,False,False,False,True,0
1070,Centralized-MILP_priority,None,Intraconstellation,Urgency,Onboard,2019-05-15,False,False,False,True,True,0
1071,Centralized-MILP_priority,None,Intraconstellation,Urgency,Onboard,2019-08-10,False,False,False,True,True,0
1072,Centralized-MILP_priority,None,Intraconstellation,Urgency,Onboard,2019-11-10,False,False,False,True,True,0
1073,Centralized-MILP_priority,None,Intraconstellation,Urgency,Instant,2018-02-15,False,False,False,False,True,0
1074,Centralized-MILP_priority,None,Intraconstellation,Urgency,Instant,2018-05-15,False,False,False,False,True,0
1075,Centralized-MILP_priority,None,Intraconstellation,Urgency,Instant,2018-08-10,False,False,False,False,True,0
1076,Centralized-MILP_priority,None,Intraconstellation,Urgency,Instant,2018-11-10,False,False,False,False,True,0
1077,Centralized-MILP_priority,None,Intraconstellation,Urgency,Instant,2019-05-15,False,False,False,True,True,0
1078,Centralized-MILP_priority,None,Intraconstellation,Urgency,Instant,2019-08-10,False,False,False,True,True,0
1079,Centralized-MILP_priority,None,Intraconstellation,Urgency,Instant,2019-11-10,False,False,False,True,True,0
1080,DP,None,GS,Co-observations,Instant,2019-02-15,True,False,True,True,True,0
1081,DP,None,GS,Revisits,Instant,2019-02-15,True,False,True,True,True,0
1082,DP,None,GS,Urgency,Instant,2019-02-15,True,False,True,True,True,0
1083,DP,None,Intraconstellation,Co-observations,Ground,2019-02-15,False,True,True,True,True,0
1084,DP,None,Intraconstellation,Co-observations,Onboard,2019-02-15,False,True,True,True,True,0
1085,DP,None,Intraconstellation,Co-observations,Instant,2019-02-15,False,True,True,True,True,0
1086,DP,None,Intraconstellation,Revisits,Ground,2019-02-15,False,True,True,True,True,0
1087,DP,None,Intraconstellation,Revisits,Onboard,2019-02-15,False,True,True,True,True,0
1088,DP,None,Intraconstellation,Revisits,Instant,2019-02-15,False,True,True,True,True,0
1089,DP,None,Intraconstellation,Urgency,Ground,2019-02-15,False,True,True,True,True,0
1090,DP,None,Intraconstellation,Urgency,Onboard,2019-02-15,False,True,True,True,True,0
1091,DP,None,Intraconstellation,Urgency,Instant,2019-02-15,False,True,True,True,True,0
1092,DP,None,GS,Co-observations,Ground,2019-02-15,False,False,True,True,True,0
1093,DP,None,GS,Co-observations,Onboard,2019-02-15,False,False,True,True,True,0
1094,DP,None,GS,Revisits,Ground,2019-02-15,False,False,True,True,True,0
1095,DP,None,GS,Revisits,Onboard,2019-02-15,False,False,True,True,True,0
1096,DP,None,GS,Urgency,Ground,2019-02-15,False,False,True,True,True,0
1097,DP,None,GS,Urgency,Onboard,2019-02-15,False,False,True,True,True,0
1098,DP,None,Interconstellation,Co-observations,Ground,2019-02-15,False,False,True,True,True,0
1099,DP,None,Interconstellation,Co-observations,Onboard,2019-02-15,False,False,True,True,True,0
1100,DP,None,Interconstellation,Co-observations,Instant,2019-02-15,False,False,True,True,True,0
1101,DP,None,Interconstellation,Revisits,Ground,2019-02-15,False,False,True,True,True,0
1102,DP,None,Interconstellation,Revisits,Onboard,2019-02-15,False,False,True,True,True,0
1103,DP,None,Interconstellation,Revisits,Instant,2019-02-15,False,False,True,True,True,0
1104,DP,None,Interconstellation,Urgency,Ground,2019-02-15,False,False,True,True,True,0
1105,DP,None,Interconstellation,Urgency,Onboard,2019-02-15,False,False,True,True,True,0
1106,DP,None,Interconstellation,Urgency,Instant,2019-02-15,False,False,True,True,True,0
1107,DP,None,GS,Co-observations,Ground,2018-02-15,False,False,False,False,True,0
1108,DP,None,GS,Co-observations,Ground,2018-05-15,False,False,False,False,True,0
1109,DP,None,GS,Co-observations,Ground,2018-08-10,False,False,False,False,True,0
1110,DP,None,GS,Co-observations,Ground,2018-11-10,False,False,False,False,True,0
1111,DP,None,GS,Co-observations,Ground,2019-05-15,False,False,False,True,True,0
1112,DP,None,GS,Co-observations,Ground,2019-08-10,False,False,False,True,True,0
1113,DP,None,GS,Co-observations,Ground,2019-11-10,False,False,False,True,True,0
1114,DP,None,GS,Co-observations,Onboard,2018-02-15,False,False,False,False,True,0
1115,DP,None,GS,Co-observations,Onboard,2018-05-15,False,False,False,False,True,0
1116,DP,None,GS,Co-observations,Onboard,2018-08-10,False,False,False,False,True,0
1117,DP,None,GS,Co-observations,Onboard,2018-11-10,False,False,False,False,True,0
1118,DP,None,GS,Co-observations,Onboard,2019-05-15,False,False,False,True,True,0
1119,DP,None,GS,Co-observations,Onboard,2019-08-10,False,False,False,True,True,0
1120,DP,None,GS,Co-observations,Onboard,2019-11-10,False,False,False,True,True,0
1121,DP,None,GS,Co-observations,Instant,2018-02-15,False,False,False,False,True,0
1122,DP,None,GS,Co-observations,Instant,2018-05-15,False,False,False,False,True,0
1123,DP,None,GS,Co-observations,Instant,2018-08-10,False,False,False,False,True,0
1124,DP,None,GS,Co-observations,Instant,2018-11-10,False,False,False,False,True,0
1125,DP,None,GS,Co-observations,Instant,2019-05-15,False,False,False,True,True,0
1126,DP,None,GS,Co-observations,Instant,2019-08-10,False,False,False,True,True,0
1127,DP,None,GS,Co-observations,Instant,2019-11-10,False,False,False,True,True,0
1128,DP,None,GS,Revisits,Ground,2018-02-15,False,False,False,False,True,0
1129,DP,None,GS,Revisits,Ground,2018-05-15,False,False,False,False,True,0
1130,DP,None,GS,Revisits,Ground,2018-08-10,False,False,False,False,True,0
1131,DP,None,GS,Revisits,Ground,2018-11-10,False,False,False,False,True,0
1132,DP,None,GS,Revisits,Ground,2019-05-15,False,False,False,True,True,0
1133,DP,None,GS,Revisits,Ground,2019-08-10,False,False,False,True,True,0
1134,DP,None,GS,Revisits,Ground,2019-11-10,False,False,False,True,True,0
1135,DP,None,GS,Revisits,Onboard,2018-02-15,False,False,False,False,True,0
1136,DP,None,GS,Revisits,Onboard,2018-05-15,False,False,False,False,True,0
1137,DP,None,GS,Revisits,Onboard,2018-08-10,False,False,False,False,True,0
1138,DP,None,GS,Revisits,Onboard,2018-11-10,False,False,False,False,True,0
1139,DP,None,GS,Revisits,Onboard,2019-05-15,False,False,False,True,True,0
1140,DP,None,GS,Revisits,Onboard,2019-08-10,False,False,False,True,True,0
1141,DP,None,GS,Revisits,Onboard,2019-11-10,False,False,False,True,True,0
1142,DP,None,GS,Revisits,Instant,2018-02-15,False,False,False,False,True,0
1143,DP,None,GS,Revisits,Instant,2018-05-15,False,False,False,False,True,0
1144,DP,None,GS,Revisits,Instant,2018-08-10,False,False,False,False,True,0
1145,DP,None,GS,Revisits,Instant,2018-11-10,False,False,False,False,True,0
1146,DP,None,GS,Revisits,Instant,2019-05-15,False,False,False,True,True,0
1147,DP,None,GS,Revisits,Instant,2019-08-10,False,False,False,True,True,0
1148,DP,None,GS,Revisits,Instant,2019-11-10,False,False,False,True,True,0
1149,DP,None,GS,Urgency,Ground,2018-02-15,False,False,False,False,True,0
1150,DP,None,GS,Urgency,Ground,2018-05-15,False,False,False,False,True,0
1151,DP,None,GS,Urgency,Ground,2018-08-10,False,False,False,False,True,0
1152,DP,None,GS,Urgency,Ground,2018-11-10,False,False,False,False,True,0
1153,DP,None,GS,Urgency,Ground,2019-05-15,False,False,False,True,True,0
1154,DP,None,GS,Urgency,Ground,2019-08-10,False,False,False,True,True,0
1155,DP,None,GS,Urgency,Ground,2019-11-10,False,False,False,True,True,0
1156,DP,None,GS,Urgency,Onboard,2018-02-15,False,False,False,False,True,0
1157,DP,None,GS,Urgency,Onboard,2018-05-15,False,False,False,False,True,0
1158,DP,None,GS,Urgency,Onboard,2018-08-10,False,False,False,False,True,0
1159,DP,None,GS,Urgency,Onboard,2018-11-10,False,False,False,False,True,0
1160,DP,None,GS,Urgency,Onboard,2019-05-15,False,False,False,True,True,0
1161,DP,None,GS,Urgency,Onboard,2019-08-10,False,False,False,True,True,0
1162,DP,None,GS,Urgency,Onboard,2019-11-10,False,False,False,True,True,0
1163,DP,None,GS,Urgency,Instant,2018-02-15,False,False,False,False,True,0
1164,DP,None,GS,Urgency,Instant,2018-05-15,False,False,False,False,True,0
1165,DP,None,GS,Urgency,Instant,2018-08-10,False,False,False,False,True,0
1166,DP,None,GS,Urgency,Instant,2018-11-10,False,False,False,False,True,0
1167,DP,None,GS,Urgency,Instant,2019-05-15,False,False,False,True,True,0
1168,DP,None,GS,Urgency,Instant,2019-08-10,False,False,False,True,True,0
1169,DP,None,GS,Urgency,Instant,2019-11-10,False,False,False,True,True,0
1170,DP,None,Interconstellation,Co-observations,Ground,2018-02-15,False,False,False,False,True,0
1171,DP,None,Interconstellation,Co-observations,Ground,2018-05-15,False,False,False,False,True,0
1172,DP,None,Interconstellation,Co-observations,Ground,2018-08-10,False,False,False,False,True,0
1173,DP,None,Interconstellation,Co-observations,Ground,2018-11-10,False,False,False,False,True,0
1174,DP,None,Interconstellation,Co-observations,Ground,2019-05-15,False,False,False,True,True,0
1175,DP,None,Interconstellation,Co-observations,Ground,2019-08-10,False,False,False,True,True,0
1176,DP,None,Interconstellation,Co-observations,Ground,2019-11-10,False,False,False,True,True,0
1177,DP,None,Interconstellation,Co-observations,Onboard,2018-02-15,False,False,False,False,True,0
1178,DP,None,Interconstellation,Co-observations,Onboard,2018-05-15,False,False,False,False,True,0
1179,DP,None,Interconstellation,Co-observations,Onboard,2018-08-10,False,False,False,False,True,0
1180,DP,None,Interconstellation,Co-observations,Onboard,2018-11-10,False,False,False,False,True,0
1181,DP,None,Interconstellation,Co-observations,Onboard,2019-05-15,False,False,False,True,True,0
1182,DP,None,Interconstellation,Co-observations,Onboard,2019-08-10,False,False,False,True,True,0
1183,DP,None,Interconstellation,Co-observations,Onboard,2019-11-10,False,False,False,True,True,0
1184,DP,None,Interconstellation,Co-observations,Instant,2018-02-15,False,False,False,False,True,0
1185,DP,None,Interconstellation,Co-observations,Instant,2018-05-15,False,False,False,False,True,0
1186,DP,None,Interconstellation,Co-observations,Instant,2018-08-10,False,False,False,False,True,0
1187,DP,None,Interconstellation,Co-observations,Instant,2018-11-10,False,False,False,False,True,0
1188,DP,None,Interconstellation,Co-observations,Instant,2019-05-15,False,False,False,True,True,0
1189,DP,None,Interconstellation,Co-observations,Instant,2019-08-10,False,False,False,True,True,0
1190,DP,None,Interconstellation,Co-observations,Instant,2019-11-10,False,False,False,True,True,0
1191,DP,None,Interconstellation,Revisits,Ground,2018-02-15,False,False,False,False,True,0
1192,DP,None,Interconstellation,Revisits,Ground,2018-05-15,False,False,False,False,True,0
1193,DP,None,Interconstellation,Revisits,Ground,2018-08-10,False,False,False,False,True,0
1194,DP,None,Interconstellation,Revisits,Ground,2018-11-10,False,False,False,False,True,0
1195,DP,None,Interconstellation,Revisits,Ground,2019-05-15,False,False,False,True,True,0
1196,DP,None,Interconstellation,Revisits,Ground,2019-08-10,False,False,False,True,True,0
1197,DP,None,Interconstellation,Revisits,Ground,2019-11-10,False,False,False,True,True,0
1198,DP,None,Interconstellation,Revisits,Onboard,2018-02-15,False,False,False,False,True,0
1199,DP,None,Interconstellation,Revisits,Onboard,2018-05-15,False,False,False,False,True,0
1200,DP,None,Interconstellation,Revisits,Onboard,2018-08-10,False,False,False,False,True,0
1201,DP,None,Interconstellation,Revisits,Onboard,2018-11-10,False,False,False,False,True,0
1202,DP,None,Interconstellation,Revisits,Onboard,2019-05-15,False,False,False,True,True,0
1203,DP,None,Interconstellation,Revisits,Onboard,2019-08-10,False,False,False,True,True,0
1204,DP,None,Interconstellation,Revisits,Onboard,2019-11-10,False,False,False,True,True,0
1205,DP,None,Interconstellation,Revisits,Instant,2018-02-15,False,False,False,False,True,0
1206,DP,None,Interconstellation,Revisits,Instant,2018-05-15,False,False,False,False,True,0
1207,DP,None,Interconstellation,Revisits,Instant,2018-08-10,False,False,False,False,True,0
1208,DP,None,Interconstellation,Revisits,Instant,2018-11-10,False,False,False,False,True,0
1209,DP,None,Interconstellation,Revisits,Instant,2019-05-15,False,False,False,True,True,0
1210,DP,None,Interconstellation,Revisits,Instant,2019-08-10,False,False,False,True,True,0
1211,DP,None,Interconstellation,Revisits,Instant,2019-11-10,False,False,False,True,True,0
1212,DP,None,Interconstellation,Urgency,Ground,2018-02-15,False,False,False,False,True,0
1213,DP,None,Interconstellation,Urgency,Ground,2018-05-15,False,False,False,False,True,0
1214,DP,None,Interconstellation,Urgency,Ground,2018-08-10,False,False,False,False,True,0
1215,DP,None,Interconstellation,Urgency,Ground,2018-11-10,False,False,False,False,True,0
1216,DP,None,Interconstellation,Urgency,Ground,2019-05-15,False,False,False,True,True,0
1217,DP,None,Interconstellation,Urgency,Ground,2019-08-10,False,False,False,True,True,0
1218,DP,None,Interconstellation,Urgency,Ground,2019-11-10,False,False,False,True,True,0
1219,DP,None,Interconstellation,Urgency,Onboard,2018-02-15,False,False,False,False,True,0
1220,DP,None,Interconstellation,Urgency,Onboard,2018-05-15,False,False,False,False,True,0
1221,DP,None,Interconstellation,Urgency,Onboard,2018-08-10,False,False,False,False,True,0
1222,DP,None,Interconstellation,Urgency,Onboard,2018-11-10,False,False,False,False,True,0
1223,DP,None,Interconstellation,Urgency,Onboard,2019-05-15,False,False,False,True,True,0
1224,DP,None,Interconstellation,Urgency,Onboard,2019-08-10,False,False,False,True,True,0
1225,DP,None,Interconstellation,Urgency,Onboard,2019-11-10,False,False,False,True,True,0
1226,DP,None,Interconstellation,Urgency,Instant,2018-02-15,False,False,False,False,True,0
1227,DP,None,Interconstellation,Urgency,Instant,2018-05-15,False,False,False,False,True,0
1228,DP,None,Interconstellation,Urgency,Instant,2018-08-10,False,False,False,False,True,0
1229,DP,None,Interconstellation,Urgency,Instant,2018-11-10,False,False,False,False,True,0
